edge-zones extended-zone->show->0->responses->200->body->schema->props->properties->props->longitude->required	root->command-group:edge-zones extended-zone->command:show->operation ind: 0->responses->200->body->schema->props->properties->props->longitude->required	ChangeType.ADD	true
edge-zones extended-zone->show->0->responses->200->body->schema->props->properties->props->regionCategory->required	root->command-group:edge-zones extended-zone->command:show->operation ind: 0->responses->200->body->schema->props->properties->props->regionCategory->required	ChangeType.ADD	true
edge-zones extended-zone->show->0->responses->200->body->schema->props->properties->props->regionType->required	root->command-group:edge-zones extended-zone->command:show->operation ind: 0->responses->200->body->schema->props->properties->props->regionType->required	ChangeType.ADD	true
edge-zones extended-zone->show->0->responses->200->body->schema->props->properties->props->regionalDisplayName->required	root->command-group:edge-zones extended-zone->command:show->operation ind: 0->responses->200->body->schema->props->properties->props->regionalDisplayName->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->error	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->error	ChangeType.CHANGE	"{""isError"": true, ""body"": {""json"": {""schema"": {""type"": ""@MgmtErrorFormat""}}}}"	"{""isError"": true, ""body"": {""json"": {""schema"": {""readOnly"": true, ""type"": ""@MgmtErrorFormat""}}}}"
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->id->format	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->id->format	ChangeType.REMOVE	"{""template"": ""/subscriptions/{}/providers/Microsoft.EdgeZones/extendedZones/{}""}"
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->clientFlatten	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->clientFlatten	ChangeType.REMOVE	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->displayName->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->displayName->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->geography->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->geography->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->geographyGroup->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->geographyGroup->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->homeLocation->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->homeLocation->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->latitude->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->latitude->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->longitude->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->longitude->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->regionCategory->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->regionCategory->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->regionType->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->regionType->required	ChangeType.ADD	true
edge-zones extended-zone->unregister->0->responses->200->body->schema->props->properties->props->regionalDisplayName->required	root->command-group:edge-zones extended-zone->command:unregister->operation ind: 0->responses->200->body->schema->props->properties->props->regionalDisplayName->required	ChangeType.ADD	true
